,settlementdate,duid,product,PRICEBAND1,PRICEBAND2,PRICEBAND3,PRICEBAND4,PRICEBAND5,PRICEBAND6,PRICEBAND7,PRICEBAND8,PRICEBAND9,PRICEBAND10,interval_datetime,BANDAVAIL1,BANDAVAIL2,BANDAVAIL3,BANDAVAIL4,BANDAVAIL5,BANDAVAIL6,BANDAVAIL7,BANDAVAIL8,BANDAVAIL9,BANDAVAIL10,MAXAVAIL,rrp,forecasted_rrp,TOTALCLEARED
7221,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 05:50:00,0,0,0,0,0,0,60,0,0,0,0,223.76885,223.8889,
7222,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 05:55:00,0,0,0,0,0,0,60,0,0,0,0,222.27737,284.87615,
7223,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 06:00:00,0,0,0,0,0,0,60,0,0,0,0,250.41356,297.61545,
7224,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 06:05:00,0,0,0,0,0,0,60,0,0,0,0,257.18506,285.17409,
7225,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 06:10:00,0,0,0,0,0,0,60,0,0,0,0,317.78921,292.09503,
7226,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 06:15:00,0,0,0,0,0,0,60,0,0,0,0,322.51255,299.92832,
7227,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 06:20:00,0,0,0,0,0,0,60,0,0,0,0,327.92808,304.59291,
7228,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 06:25:00,0,0,0,0,0,0,60,0,0,0,0,332.4349,323.2664,
7229,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 06:30:00,0,0,0,0,0,0,60,0,0,0,0,337.66521,418.82102,
7230,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 06:35:00,0,0,0,0,0,0,60,0,0,0,0,335.93466,361.19,
7231,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 06:40:00,0,0,0,0,0,0,60,0,0,0,0,400.27586,515.49264,
7232,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 06:45:00,0,0,0,0,0,0,60,0,0,0,0,501.33571,566.85771,
7233,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 06:50:00,0,0,0,0,0,0,60,0,0,0,0,544.92901,447.89,
7234,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 06:55:00,0,0,0,0,0,0,60,0,0,0,0,541.22513,496.0026,
7235,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 07:00:00,0,0,0,0,0,0,60,0,0,0,0,904.05999,609.11755,
7236,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 07:05:00,0,0,0,0,0,0,60,0,0,0,0,528.8661,970.57042,
7237,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 07:10:00,0,0,0,0,0,0,60,0,0,0,0,900.0,983.96,
7238,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 07:15:00,0,0,0,0,0,0,60,0,0,0,0,1065.6611,1110.11,
7239,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 07:20:00,0,0,0,0,0,0,60,0,0,0,0,1109.22183,2326.09132,
7240,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 07:25:00,0,0,0,0,0,0,60,0,0,0,0,3700.12,4245.67895,
7241,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 07:30:00,0,0,0,0,0,0,60,0,0,0,0,3700.12,10851.96564,
7242,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 07:35:00,0,60,0,0,0,0,0,0,0,0,50,1297.89,3898.0,25.64
7243,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 07:40:00,0,60,0,0,0,0,0,0,0,0,50,1435.57263,3898.0,50.0
7244,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 07:45:00,0,60,0,0,0,0,0,0,0,0,50,1112.11,4119.56208,50.0
7245,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 07:50:00,0,60,0,0,0,0,0,0,0,0,50,1051.84821,9540.45544,50.0
7246,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 07:55:00,0,60,0,0,0,0,0,0,0,0,50,1045.0457,1110.11,50.0
7247,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 08:00:00,0,60,0,0,0,0,0,0,0,0,50,983.96,1110.11,50.0
7248,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 08:05:00,0,60,0,0,0,0,0,0,0,0,50,406.48,983.96,50.0
7249,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 08:10:00,0,60,0,0,0,0,0,0,0,0,50,588.37396,983.96,50.0
7250,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 08:15:00,0,60,0,0,0,0,0,0,0,0,50,901.73,1028.42889,50.0
7251,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 08:20:00,0,60,0,0,0,0,0,0,0,0,50,892.16685,406.48,50.0
7252,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 08:25:00,0,60,0,0,0,0,0,0,0,0,50,406.48,938.43108,50.0
7253,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 08:30:00,0,60,0,0,0,0,0,0,0,0,50,835.31841,406.48,50.0
7254,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 08:35:00,0,60,0,0,0,0,0,0,0,0,50,406.48,682.15848,50.0
7255,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 08:40:00,0,60,0,0,0,0,0,0,0,0,50,406.48,886.77202,50.0
7256,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 08:45:00,0,60,0,0,0,0,0,0,0,0,50,360.07,406.48,50.0
7257,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 08:50:00,0,60,0,0,0,0,0,0,0,0,50,374.25176,390.68131,50.0
7258,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 08:55:00,0,60,0,0,0,0,0,0,0,0,50,296.96,369.93836,50.0
7259,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 09:00:00,0,60,0,0,0,0,0,0,0,0,50,296.96,320.06302,50.0
7260,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 09:05:00,0,60,0,0,0,0,0,0,0,0,50,300.90764,296.96,50.0
7261,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 09:10:00,0,60,0,0,0,0,0,0,0,0,50,296.96,296.96,50.0
7262,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 09:15:00,0,60,0,0,0,0,0,0,0,0,50,297.42202,296.39119,50.0
7263,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 09:20:00,0,60,0,0,0,0,0,0,0,0,50,296.33642,295.22,50.0
7264,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 09:25:00,0,60,0,0,0,0,0,0,0,0,50,329.82572,294.37966,50.0
7265,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 09:30:00,0,60,0,0,0,0,0,0,0,0,50,326.20305,296.96,50.0
7266,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 09:35:00,0,60,0,0,0,0,0,0,0,0,50,296.46747,303.12112,50.0
7267,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 09:40:00,0,60,0,0,0,0,0,0,0,0,50,295.22,295.22,50.0
7268,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 09:45:00,0,60,0,0,0,0,0,0,0,0,50,250.89,285.94,50.0
7269,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 09:50:00,0,60,0,0,0,0,0,0,0,0,50,241.96,250.89,50.0
7270,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 09:55:00,0,60,0,0,0,0,0,0,0,0,50,250.89003,289.30247,50.0
7271,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 10:00:00,0,60,0,0,0,0,0,0,0,0,50,227.29814,227.97,50.0
7272,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 10:05:00,0,0,0,0,0,0,60,0,0,0,50,250.89,250.89,24.92
7273,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 10:10:00,0,0,0,0,0,0,60,0,0,0,50,296.02459,250.89,1.0
7274,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 10:15:00,0,0,0,0,0,0,60,0,0,0,50,285.94,290.42325,
7275,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 10:20:00,0,0,0,0,0,0,60,0,0,0,50,224.97366,282.85676,
7276,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 10:25:00,0,0,0,0,0,0,60,0,0,0,50,225.55478,310.28661,
7277,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 10:30:00,0,0,0,0,0,0,60,0,0,0,50,227.97,189.51527,
7278,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 10:35:00,0,0,0,0,0,0,60,0,0,0,50,218.6338,305.32376,
7279,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 10:40:00,0,0,0,0,0,0,60,0,0,0,50,236.63226,241.96,
7280,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 10:45:00,0,0,0,0,0,0,60,0,0,0,50,221.75989,241.96,
7281,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 10:50:00,0,0,0,0,0,0,60,0,0,0,50,204.66,180.80261,
7282,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 10:55:00,0,0,0,0,0,0,60,0,0,0,50,181.82188,227.97,
7283,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 11:00:00,0,0,0,0,0,0,60,0,0,0,50,180.24002,183.93722,
7284,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 11:05:00,0,0,0,0,0,0,60,0,0,0,50,266.96,295.22,
7285,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 11:10:00,0,0,0,0,0,0,60,0,0,0,50,220.47236,223.18784,
7286,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 11:15:00,0,0,0,0,0,0,60,0,0,0,50,266.96,221.15842,
7287,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 11:20:00,0,0,0,0,0,0,60,0,0,0,50,298.30239,266.96,
7288,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 11:25:00,0,0,0,0,0,0,60,0,0,0,50,229.51612,231.95455,
7289,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 11:30:00,0,0,0,0,0,0,60,0,0,0,50,171.911,221.20056,
7290,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 11:35:00,0,0,0,0,0,0,60,0,0,0,50,224.03215,266.96,
7291,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 11:40:00,0,0,0,0,0,0,60,0,0,0,50,229.95815,224.27757,
7292,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 11:45:00,0,0,0,0,0,0,60,0,0,0,50,222.64918,228.32375,
7293,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 11:50:00,0,0,0,0,0,0,60,0,0,0,50,219.89162,221.80213,
7294,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 11:55:00,0,0,0,0,0,0,60,0,0,0,50,228.10932,187.8783,
7295,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 12:00:00,0,0,0,0,0,0,60,0,0,0,50,223.2303,229.21631,
7296,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 12:05:00,0,0,0,0,0,0,60,0,0,0,50,266.96,229.56933,
7297,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 12:10:00,0,0,0,0,0,0,60,0,0,0,50,266.96,231.92223,
7298,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 12:15:00,0,0,0,0,0,0,60,0,0,0,50,188.05899,233.85168,
7299,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 12:20:00,0,0,0,0,0,0,60,0,0,0,50,227.40821,188.54817,
7300,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 12:25:00,0,0,0,0,0,0,60,0,0,0,50,183.17441,222.37266,
7301,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 12:30:00,0,0,0,0,0,0,60,0,0,0,50,295.22,178.81378,
7302,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 12:35:00,0,0,0,0,0,0,60,0,0,0,50,188.90438,230.11356,
7303,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 12:40:00,0,0,0,0,0,0,60,0,0,0,50,176.19931,224.39254,
7304,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 12:45:00,0,0,0,0,0,0,60,0,0,0,50,189.03734,223.81142,
7305,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 12:50:00,0,0,0,0,0,0,60,0,0,0,50,223.21969,188.36229,
7306,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 12:55:00,0,0,0,0,0,0,60,0,0,0,50,178.66678,181.70019,
7307,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 13:00:00,0,0,0,0,0,0,60,0,0,0,50,223.08167,175.388,
7308,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 13:05:00,0,0,0,0,0,0,60,0,0,0,50,182.73681,174.02563,
7309,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 13:10:00,0,0,0,0,0,0,60,0,0,0,50,299.70207,219.91196,
7310,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 13:15:00,0,0,0,0,0,0,60,0,0,0,50,235.0188,182.22562,
7311,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 13:20:00,0,0,0,0,0,0,60,0,0,0,50,301.0,232.83372,
7312,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 13:25:00,0,0,0,0,0,0,60,0,0,0,50,237.96118,307.95275,
7313,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 13:30:00,0,0,0,0,0,0,60,0,0,0,50,219.16814,317.73735,
7314,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 13:35:00,0,0,0,0,0,0,60,0,0,0,50,298.23195,322.81952,
7315,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 13:40:00,0,0,0,0,0,0,60,0,0,0,50,266.96,284.71524,
7316,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 13:45:00,0,0,0,0,0,0,60,0,0,0,50,266.96,215.57763,
7317,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 13:50:00,0,0,0,0,0,0,60,0,0,0,50,296.77024,266.96,
7318,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 13:55:00,0,0,0,0,0,0,60,0,0,0,50,349.01,290.65632,
7319,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 14:00:00,0,0,0,0,0,0,60,0,0,0,50,349.01,320.28807,
7320,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 14:05:00,0,0,0,0,0,0,60,0,0,0,50,356.27994,348.88107,
7321,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 14:10:00,0,0,0,0,0,0,60,0,0,0,50,313.76976,296.96,
7322,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 14:15:00,0,0,0,0,0,0,60,0,0,0,50,279.38098,306.74057,
7323,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 14:20:00,0,0,0,0,0,0,60,0,0,0,50,329.45621,311.88,
7324,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 14:25:00,0,0,0,0,0,0,60,0,0,0,50,283.76249,315.3639,
7325,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 14:30:00,0,0,0,0,0,0,60,0,0,0,50,326.92388,242.49689,
7326,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 14:35:00,0,0,0,0,0,0,60,0,0,0,50,280.60426,305.53483,
7327,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 14:40:00,0,0,0,0,0,0,60,0,0,0,50,326.92388,248.41705,
7328,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 14:45:00,0,0,0,0,0,0,60,0,0,0,50,331.23672,320.44013,
7329,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 14:50:00,0,0,0,0,0,0,60,0,0,0,50,281.33437,403.35831,
7330,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 14:55:00,0,0,0,0,0,0,60,0,0,0,50,327.39278,348.92,
7331,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 15:00:00,0,0,0,0,0,0,60,0,0,0,50,340.18015,314.112,
7332,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 15:05:00,0,0,0,0,0,0,60,0,0,0,50,398.32456,331.1595,
7333,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 15:10:00,0,0,0,0,0,0,60,0,0,0,50,395.23936,449.0,
7334,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 15:15:00,0,0,0,0,0,0,60,0,0,0,50,311.94852,395.4155,
7335,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 15:20:00,0,0,0,0,0,0,60,0,0,0,50,233.62377,306.74057,
7336,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 15:25:00,0,0,0,0,0,0,60,0,0,0,50,236.59605,230.09425,
7337,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 15:30:00,0,0,0,0,0,0,60,0,0,0,50,321.03302,233.04281,
7338,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 15:35:00,0,60,0,0,0,0,0,0,0,0,50,323.83033,326.11613,25.72
7339,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 15:40:00,0,60,0,0,0,0,0,0,0,0,50,316.12634,330.28579,50.0
7340,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 15:45:00,0,60,0,0,0,0,0,0,0,0,50,314.85539,349.01,50.0
7341,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 15:50:00,0,60,0,0,0,0,0,0,0,0,50,312.19579,302.25411,50.0
7342,2025-06-26,EILDON1,ENERGY,-991.2,0.0,34.64,143.56,271.4,458.75,595.53,1191.58,13181.79,17346.0,2025-06-26 15:55:00,0,60,0,0,0,0,0,0,0,0,50,317.12646,299.92832,50.0
